Country_Name,Country_Code,Series_Name,Series_Code,Year,Value
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2003,7.541018965
Afghanistan,AFG,"Population, total",SP.POP.TOTL,2003,22645130.0
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,818.1219214
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.106138743
Africa Eastern and Southern,AFE,Population growth (annual %),SP.POP.GROW,2003,2.617764284
Africa Eastern and Southern,AFE,"Population, total",SP.POP.TOTL,2003,433807484.0
Africa Eastern and Southern,AFE,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,88.63018799
Africa Eastern and Southern,AFE,Military expenditure (current USD),MS.MIL.XPND.CD,2003,5646539416.0
Africa Eastern and Southern,AFE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.77084019
Africa Eastern and Southern,AFE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,26.63390754
Africa Eastern and Southern,AFE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,26.03245749
Africa Eastern and Southern,AFE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,7.44970014
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,697.8512357
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,5.53557456
Africa Western and Central,AFW,Population growth (annual %),SP.POP.GROW,2003,2.816480646
Africa Western and Central,AFW,"Population, total",SP.POP.TOTL,2003,292977949.0
Africa Western and Central,AFW,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,85.64588928
Africa Western and Central,AFW,Military expenditure (current USD),MS.MIL.XPND.CD,2003,1793043312.0
Africa Western and Central,AFW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.904131647
Africa Western and Central,AFW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.760904101
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1846.120121
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,5.528637465
Albania,ALB,Population growth (annual %),SP.POP.GROW,2003,-0.374149169
Albania,ALB,"Population, total",SP.POP.TOTL,2003,3039616.0
Albania,ALB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,107.2691116
Albania,ALB,Military expenditure (current USD),MS.MIL.XPND.CD,2003,76142881.76
Albania,ALB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.336842924
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,46.17317459
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,20.84738645
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,0.484002612
Albania,ALB,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,82.78082267
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2117.048229
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,7.200000001
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2003,1.354238911
Algeria,DZA,"Population, total",SP.POP.TOTL,2003,32055883.0
Algeria,DZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,111.2080536
Algeria,DZA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,2206395762.0
Algeria,DZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,3.251210893
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,23.87594361
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,38.24882942
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,4.268953958
Algeria,DZA,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,77.63457483
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,9043.682367
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,0.965517241
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,2003,-0.40648362
American Samoa,ASM,"Population, total",SP.POP.TOTL,2003,57941.0
American Samoa,ASM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,109.5419847
American Samoa,ASM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,97.90076336
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,31954.16179
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,8.694203716
Andorra,AND,Population growth (annual %),SP.POP.GROW,2003,4.225669436
Andorra,AND,"Population, total",SP.POP.TOTL,2003,73907.0
Andorra,AND,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,95.10906982
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,982.8055897
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.99
Angola,AGO,Population growth (annual %),SP.POP.GROW,2003,3.413321212
Angola,AGO,"Population, total",SP.POP.TOTL,2003,18124342.0
Angola,AGO,Military expenditure (current USD),MS.MIL.XPND.CD,2003,670021164.4
Angola,AGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,3.761479074
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,49.57989074
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,54.32133881
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,10968.89268
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,6.076543688
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,2003,1.133521508
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,2003,78075.0
Antigua and Barbuda,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.993530552
Antigua and Barbuda,ATG,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,85.87811271
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2916.795659
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.915326444
Arab World,ARB,Population growth (annual %),SP.POP.GROW,2003,2.184676519
Arab World,ARB,"Population, total",SP.POP.TOTL,2003,306573087.0
Arab World,ARB,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,89.23110199
Arab World,ARB,Military expenditure (current USD),MS.MIL.XPND.CD,2003,42622220140.0
Arab World,ARB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,5.474911893
Arab World,ARB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.712592475
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,3333.152904
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,8.837040796
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2003,1.032360859
Argentina,ARG,"Population, total",SP.POP.TOTL,2003,38278164.0
Argentina,ARG,Military expenditure (current USD),MS.MIL.XPND.CD,2003,1374873734.0
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.060895057
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,14.7138051
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,25.93094293
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,910.1712617
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,14.0
Armenia,ARM,Population growth (annual %),SP.POP.GROW,2003,-0.676510249
Armenia,ARM,"Population, total",SP.POP.TOTL,2003,3084102.0
Armenia,ARM,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,93.57198334
Armenia,ARM,Military expenditure (current USD),MS.MIL.XPND.CD,2003,76587998.89
Armenia,ARM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.728372214
Armenia,ARM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,49.56836971
Armenia,ARM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,30.48299789
Armenia,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,4.721553366
Armenia,ARM,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,70.95530514
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,22050.58987
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,1.11050501
Aruba,ABW,Population growth (annual %),SP.POP.GROW,2003,0.997395547
Aruba,ABW,"Population, total",SP.POP.TOTL,2003,92701.0
Aruba,ABW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,70.06307803
Aruba,ABW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,62.73121324
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,23718.13385
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.090687182
Australia,AUS,Population growth (annual %),SP.POP.GROW,2003,1.150192733
Australia,AUS,"Population, total",SP.POP.TOTL,2003,19720737.0
Australia,AUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2003,5.933
Australia,AUS,Military expenditure (current USD),MS.MIL.XPND.CD,2003,9926649415.0
Australia,AUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.846289689
Australia,AUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2003,25.07371362
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,21.14435418
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,19.05721273
Australia,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.732595966
Australia,AUS,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,82.15400624
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,32294.04886
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,0.941470921
Austria,AUT,Population growth (annual %),SP.POP.GROW,2003,0.487133895
Austria,AUT,"Population, total",SP.POP.TOTL,2003,8121423.0
Austria,AUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2003,4.779
Austria,AUT,Military expenditure (current USD),MS.MIL.XPND.CD,2003,2381962769.0
Austria,AUT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.913640319
Austria,AUT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,41.8169677
Austria,AUT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,44.57041472
Austria,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.355553709
Austria,AUT,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,87.49607157
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,883.6925807
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,10.2082994
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,2003,0.757650956
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,2003,8234100.0
Azerbaijan,AZE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2003,9.17
Azerbaijan,AZE,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,96.21324158
Azerbaijan,AZE,Military expenditure (current USD),MS.MIL.XPND.CD,2003,176552162.3
Azerbaijan,AZE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.426362555
Azerbaijan,AZE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,65.54537186
Azerbaijan,AZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,42.00657665
Azerbaijan,AZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.23386493
Azerbaijan,AZE,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,52.13728152
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,26204.8805
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,-1.264916676
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,2003,1.334756884
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,2003,338490.0
"Bahamas, The",BHS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,35.25330634
"Bahamas, The",BHS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,35.81023417
"Bahamas, The",BHS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.025045263
"Bahamas, The",BHS,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,85.94311528
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,14230.29675
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,6.296441979
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,2003,3.921947963
Bahrain,BHR,"Population, total",SP.POP.TOTL,2003,778256.0
Bahrain,BHR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,515957446.8
Bahrain,BHR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,4.658832803
Bahrain,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.593625498
Bahrain,BHR,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,83.32957477
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,440.7144048
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.7395674
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,2003,1.746536801
Bangladesh,BGD,"Population, total",SP.POP.TOTL,2003,136503206.0
Bangladesh,BGD,Military expenditure (current USD),MS.MIL.XPND.CD,2003,719442956.9
Bangladesh,BGD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.002633098
Bangladesh,BGD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,16.2267362
Bangladesh,BGD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,11.4311487
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,5.668707734
Bangladesh,BGD,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,60.04498736
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,11998.17569
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.175480769
Barbados,BRB,Population growth (annual %),SP.POP.GROW,2003,0.39104542
Barbados,BRB,"Population, total",SP.POP.TOTL,2003,267499.0
Barbados,BRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,47.13350989
Barbados,BRB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,42.95840474
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1819.526531
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,7.043192512
Belarus,BLR,Population growth (annual %),SP.POP.GROW,2003,-0.699809191
Belarus,BLR,"Population, total",SP.POP.TOTL,2003,9796749.0
Belarus,BLR,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,104.923172
Belarus,BLR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,231563860.4
Belarus,BLR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.2990639
Belarus,BLR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,68.98547237
Belarus,BLR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,65.15637991
Belarus,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,28.39783991
Belarus,BLR,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,47.33344667
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,30655.20927
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,1.037982549
Belgium,BEL,Population growth (annual %),SP.POP.GROW,2003,0.418641508
Belgium,BEL,"Population, total",SP.POP.TOTL,2003,10376133.0
Belgium,BEL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2003,7.68
Belgium,BEL,Military expenditure (current USD),MS.MIL.XPND.CD,2003,3875697772.0
Belgium,BEL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.214988156
Belgium,BEL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,63.67904433
Belgium,BEL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,69.03650851
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.588964
Belgium,BEL,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,86.15247972
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,4937.089905
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,9.665225324
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2003,3.081486542
Belize,BLZ,"Population, total",SP.POP.TOTL,2003,263998.0
Belize,BLZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,117.9999466
Belize,BLZ,Military expenditure (current USD),MS.MIL.XPND.CD,2003,8552225.0
Belize,BLZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.658829265
Belize,BLZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,49.98120554
Belize,BLZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,44.73655466
Belize,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.318082747
Belize,BLZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,94.17490766
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,698.4087773
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.443576776
Benin,BEN,Population growth (annual %),SP.POP.GROW,2003,3.014278113
Benin,BEN,"Population, total",SP.POP.TOTL,2003,7659208.0
Benin,BEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,22.97193331
Benin,BEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,18.64429725
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.487242461
Benin,BEN,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,80.39567051
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,66111.72523
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.410706677
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,2003,0.654327136
Bermuda,BMU,"Population, total",SP.POP.TOTL,2003,63325.0
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,2003,2.485461063
Bhutan,BTN,"Population, total",SP.POP.TOTL,2003,634627.0
Bhutan,BTN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,86.24712372
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.572308617
Bhutan,BTN,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,68.267
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,892.3553416
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.711339837
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,2003,1.746289399
Bolivia,BOL,"Population, total",SP.POP.TOTL,2003,9057378.0
Bolivia,BOL,Military expenditure (current USD),MS.MIL.XPND.CD,2003,173406474.5
Bolivia,BOL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.145483398
Bolivia,BOL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,26.36710199
Bolivia,BOL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,25.60073445
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.337274997
Bolivia,BOL,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,66.35967196
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2031.402483
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.867138795
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,2003,-0.34962355
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2003,4183757.0
Bosnia and Herzegovina,BIH,Military expenditure (current USD),MS.MIL.XPND.CD,2003,202282838.9
Bosnia and Herzegovina,BIH,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.41669769
Bosnia and Herzegovina,BIH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,59.98147203
Bosnia and Herzegovina,BIH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,20.58798523
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,4111.738085
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.62589475
Botswana,BWA,Population growth (annual %),SP.POP.GROW,2003,1.752284555
Botswana,BWA,"Population, total",SP.POP.TOTL,2003,1826863.0
Botswana,BWA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,301014357.8
Botswana,BWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,4.007366589
Botswana,BWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,37.00718468
Botswana,BWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,48.82685783
Botswana,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,9.189902656
Botswana,BWA,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,55.35050061
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,3056.649798
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,1.140828998
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2003,1.185669439
Brazil,BRA,"Population, total",SP.POP.TOTL,2003,182629278.0
Brazil,BRA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,8392905884.0
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.503477636
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,12.95960101
Brazil,BRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,15.18078371
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,14.71491972
Brazil,BRA,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,69.8241962
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,2003,3.208040297
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,2003,21982.0
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,18521.36613
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.903955477
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,2003,1.876583918
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2003,354045.0
Brunei Darussalam,BRN,Military expenditure (current USD),MS.MIL.XPND.CD,2003,243373245.0
Brunei Darussalam,BRN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,3.711419618
Brunei Darussalam,BRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,35.96921573
Brunei Darussalam,BRN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,69.28925184
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,0.3
Brunei Darussalam,BRN,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,93.59367955
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2719.494369
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,5.237154253
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,2003,-0.792113638
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2003,7775327.0
Bulgaria,BGR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2003,13.733
Bulgaria,BGR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,569054077.5
Bulgaria,BGR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.691201472
Bulgaria,BGR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,44.59693949
Bulgaria,BGR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,34.41694588
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.348641696
Bulgaria,BGR,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,65.22729439
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,363.818352
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,7.802493889
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,2003,3.104517513
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,2003,13030591.0
Burkina Faso,BFA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,47.7917099
Burkina Faso,BFA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,50757054.37
Burkina Faso,BFA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.073055338
Burkina Faso,BFA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,21.14780475
Burkina Faso,BFA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,9.220431658
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.034565741
Burkina Faso,BFA,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,82.01346358
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,114.3670072
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,-1.22372796
Burundi,BDI,Population growth (annual %),SP.POP.GROW,2003,3.137361508
Burundi,BDI,"Population, total",SP.POP.TOTL,2003,6860846.0
Burundi,BDI,"School enrollment, primary (% gross)",SE.PRM.ENRR,2003,76.18115997
Burundi,BDI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,20.99489805
Burundi,BDI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,6.381414025
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,10.64746457
Burundi,BDI,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,50.03043014
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1693.978552
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.176259326
Cabo Verde,CPV,Population growth (annual %),SP.POP.GROW,2003,1.438786201
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2003,480089.0
Cabo Verde,CPV,Military expenditure (current USD),MS.MIL.XPND.CD,2003,5782831.643
Cabo Verde,CPV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.648753559
Cabo Verde,CPV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,67.40402964
