Country_Name,Country_Code,Series_Name,Series_Code,Year,Value
Afghanistan,AFG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,8.94125843
Afghanistan,AFG,"Population, total",SP.POP.TOTL,2003,22645130.0
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2003,7.541018965
Afghanistan,AFG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,17.81492424
Albania,ALB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,21.97825708
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,0.484002612
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,46.17317459
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,20.84738645
Albania,ALB,"Population, total",SP.POP.TOTL,2003,3039616.0
Albania,ALB,Population growth (annual %),SP.POP.GROW,2003,-0.374149169
Albania,ALB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.336842924
Albania,ALB,Military expenditure (current USD),MS.MIL.XPND.CD,2003,76142881.76
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2003,5611496257.0
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,5.528637465
Algeria,DZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,9.810558037
Algeria,DZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,3.60104108
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,4.268953958
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,23.87594361
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,38.24882942
Algeria,DZA,"Population, total",SP.POP.TOTL,2003,32055883.0
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2003,1.354238911
Algeria,DZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,3.251210893
Algeria,DZA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,2206395762.0
Algeria,DZA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,76.23547363
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2003,67863850334.0
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,7.200000001
American Samoa,ASM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,109.5419847
American Samoa,ASM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,97.90076336
American Samoa,ASM,"Population, total",SP.POP.TOTL,2003,57941.0
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,2003,-0.40648362
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2003,524000000.0
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,0.965517241
Andorra,AND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,0.419117893
Andorra,AND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,5.54707241
Andorra,AND,"Population, total",SP.POP.TOTL,2003,73907.0
Andorra,AND,Population growth (annual %),SP.POP.GROW,2003,4.225669436
Andorra,AND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,1772.507935
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2003,2361636235.0
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,8.694203716
Angola,AGO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,6.198384502
Angola,AGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,3.54797316
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,49.57989074
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,54.32133881
Angola,AGO,"Population, total",SP.POP.TOTL,2003,18124342.0
Angola,AGO,Population growth (annual %),SP.POP.GROW,2003,3.413321212
Angola,AGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,3.761479074
Angola,AGO,Military expenditure (current USD),MS.MIL.XPND.CD,2003,670021164.4
Angola,AGO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,34.8696785
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2003,17812704627.0
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.99
Antigua and Barbuda,ATG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.748065754
Antigua and Barbuda,ATG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,5.58143282
Antigua and Barbuda,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.993530552
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,2003,78075.0
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,2003,1.133521508
Antigua and Barbuda,ATG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,612.1538086
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2003,856396296.3
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,6.076543688
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,10.32816694
Argentina,ARG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,6.89451647
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,14.7138051
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,25.93094293
Argentina,ARG,"Population, total",SP.POP.TOTL,2003,38278164.0
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2003,1.032360859
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.060895057
Argentina,ARG,Military expenditure (current USD),MS.MIL.XPND.CD,2003,1374873734.0
Argentina,ARG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,260.9826355
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2003,128000000000.0
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,8.837040796
Armenia,ARM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,7.17936182
Armenia,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,4.721553366
Armenia,ARM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,49.56836971
Armenia,ARM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,30.48299789
Armenia,ARM,"Population, total",SP.POP.TOTL,2003,3084102.0
Armenia,ARM,Population growth (annual %),SP.POP.GROW,2003,-0.676510249
Armenia,ARM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.728372214
Armenia,ARM,Military expenditure (current USD),MS.MIL.XPND.CD,2003,76587998.89
Armenia,ARM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2003,2.145040035
Armenia,ARM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,65.34529114
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2003,2807061009.0
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,14.0
Aruba,ABW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,70.06307803
Aruba,ABW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,62.73121324
Aruba,ABW,"Population, total",SP.POP.TOTL,2003,92701.0
Aruba,ABW,Population growth (annual %),SP.POP.GROW,2003,0.997395547
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2003,2044111732.0
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,1.11050501
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,2.887407422
Australia,AUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,7.88292599
Australia,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.732595966
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,21.14435418
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,19.05721273
Australia,AUS,"Population, total",SP.POP.TOTL,2003,19720737.0
Australia,AUS,Population growth (annual %),SP.POP.GROW,2003,1.150192733
Australia,AUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.846289689
Australia,AUS,Military expenditure (current USD),MS.MIL.XPND.CD,2003,9926649415.0
Australia,AUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,2240.746094
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2003,468000000000.0
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.090687182
Austria,AUT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.491931898
Austria,AUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,9.5472393
Austria,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.355553709
Austria,AUT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,41.8169677
Austria,AUT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,44.57041472
Austria,AUT,"Population, total",SP.POP.TOTL,2003,8121423.0
Austria,AUT,Population growth (annual %),SP.POP.GROW,2003,0.487133895
Austria,AUT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.913640319
Austria,AUT,Military expenditure (current USD),MS.MIL.XPND.CD,2003,2381962769.0
Austria,AUT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,3091.240234
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2003,262000000000.0
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,0.941470921
Azerbaijan,AZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,12.42566291
Azerbaijan,AZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,2.73488688
Azerbaijan,AZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.23386493
Azerbaijan,AZE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,65.54537186
Azerbaijan,AZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,42.00657665
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,2003,8234100.0
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,2003,0.757650956
Azerbaijan,AZE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.426362555
Azerbaijan,AZE,Military expenditure (current USD),MS.MIL.XPND.CD,2003,176552162.3
Azerbaijan,AZE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2003,3.286149979
Azerbaijan,AZE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,23.51784706
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2003,7276413079.0
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,10.2082994
"Bahamas, The",BHS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.347224211
"Bahamas, The",BHS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,4.01998568
"Bahamas, The",BHS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.025045263
"Bahamas, The",BHS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,35.25330634
"Bahamas, The",BHS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,35.81023417
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,2003,338490.0
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,2003,1.334756884
"Bahamas, The",BHS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,1053.420166
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2003,8870090000.0
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,-1.264916676
Bahrain,BHR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,3.88658071
Bahrain,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.593625498
Bahrain,BHR,"Population, total",SP.POP.TOTL,2003,778256.0
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,2003,3.921947963
Bahrain,BHR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,4.658832803
Bahrain,BHR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,515957446.8
Bahrain,BHR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,553.0543823
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2003,11074813830.0
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,6.296441979
Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,19.8127183
Bangladesh,BGD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,2.3469069
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,5.668707734
Bangladesh,BGD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,16.2267362
Bangladesh,BGD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,11.4311487
Bangladesh,BGD,"Population, total",SP.POP.TOTL,2003,136503206.0
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,2003,1.746536801
Bangladesh,BGD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.002633098
Bangladesh,BGD,Military expenditure (current USD),MS.MIL.XPND.CD,2003,719442956.9
Bangladesh,BGD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,10.3110857
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2003,60158929188.0
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.7395674
Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.978501324
Barbados,BRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,6.68377304
Barbados,BRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,47.13350989
Barbados,BRB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,42.95840474
Barbados,BRB,"Population, total",SP.POP.TOTL,2003,267499.0
Barbados,BRB,Population growth (annual %),SP.POP.GROW,2003,0.39104542
Barbados,BRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,801.9308472
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2003,3209500000.0
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.175480769
Belarus,BLR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,8.635627708
Belarus,BLR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,5.76984167
Belarus,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,28.39783991
Belarus,BLR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,68.98547237
Belarus,BLR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,65.15637991
Belarus,BLR,"Population, total",SP.POP.TOTL,2003,9796749.0
Belarus,BLR,Population growth (annual %),SP.POP.GROW,2003,-0.699809191
Belarus,BLR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.2990639
Belarus,BLR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,231563860.4
Belarus,BLR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,105.6564255
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2003,17825444724.0
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,7.043192512
Belgium,BEL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.029444503
Belgium,BEL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,9.16443539
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.588964
Belgium,BEL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,63.67904433
Belgium,BEL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,69.03650851
Belgium,BEL,"Population, total",SP.POP.TOTL,2003,10376133.0
Belgium,BEL,Population growth (annual %),SP.POP.GROW,2003,0.418641508
Belgium,BEL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.214988156
Belgium,BEL,Military expenditure (current USD),MS.MIL.XPND.CD,2003,3875697772.0
Belgium,BEL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,2814.880615
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2003,318000000000.0
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,1.037982549
Belize,BLZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,10.50008811
Belize,BLZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,4.58048201
Belize,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.318082747
Belize,BLZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,49.98120554
Belize,BLZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,44.73655466
Belize,BLZ,"Population, total",SP.POP.TOTL,2003,263998.0
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2003,3.081486542
Belize,BLZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.658829265
Belize,BLZ,Military expenditure (current USD),MS.MIL.XPND.CD,2003,8552225.0
Belize,BLZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,171.8561096
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2003,1303381861.0
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,9.665225324
Benin,BEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,24.45398374
Benin,BEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,3.03765345
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.487242461
Benin,BEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,22.97193331
Benin,BEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,18.64429725
Benin,BEN,"Population, total",SP.POP.TOTL,2003,7659208.0
Benin,BEN,Population growth (annual %),SP.POP.GROW,2003,3.014278113
Benin,BEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2003,2.283159971
Benin,BEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,21.21524048
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2003,5349258094.0
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.443576776
Bermuda,BMU,"Population, total",SP.POP.TOTL,2003,63325.0
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,2003,0.654327136
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2003,4186525000.0
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.410706677
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,4.1293807
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.572308617
Bhutan,BTN,"Population, total",SP.POP.TOTL,2003,634627.0
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,2003,2.485461063
Bhutan,BTN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,37.33245468
Bolivia,BOL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,13.42723696
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,5.19709635
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.337274997
Bolivia,BOL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,26.36710199
Bolivia,BOL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,25.60073445
Bolivia,BOL,"Population, total",SP.POP.TOTL,2003,9057378.0
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,2003,1.746289399
Bolivia,BOL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.145483398
Bolivia,BOL,Military expenditure (current USD),MS.MIL.XPND.CD,2003,173406474.5
Bolivia,BOL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,46.37623215
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2003,8082399640.0
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.711339837
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,8.105018425
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,8.30536652
Bosnia and Herzegovina,BIH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,59.98147203
Bosnia and Herzegovina,BIH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,20.58798523
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2003,4183757.0
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,2003,-0.34962355
Bosnia and Herzegovina,BIH,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.41669769
Bosnia and Herzegovina,BIH,Military expenditure (current USD),MS.MIL.XPND.CD,2003,202282838.9
Bosnia and Herzegovina,BIH,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,168.2800293
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2003,8498894359.0
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.867138795
Botswana,BWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,2.722386955
Botswana,BWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,6.21158695
Botswana,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,9.189902656
Botswana,BWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,37.00718468
Botswana,BWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,48.82685783
Botswana,BWA,"Population, total",SP.POP.TOTL,2003,1826863.0
Botswana,BWA,Population growth (annual %),SP.POP.GROW,2003,1.752284555
Botswana,BWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,4.007366589
Botswana,BWA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,301014357.8
Botswana,BWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,253.9558563
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2003,7511582173.0
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.62589475
Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,6.167184386
Brazil,BRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,8.18899441
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,14.71491972
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,12.95960101
Brazil,BRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,15.18078371
Brazil,BRA,"Population, total",SP.POP.TOTL,2003,182629278.0
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2003,1.185669439
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.503477636
Brazil,BRA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,8392905884.0
Brazil,BRA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,250.3089447
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2003,558000000000.0
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,1.140828998
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,2003,21982.0
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,2003,3.208040297
Brunei Darussalam,BRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.222196519
Brunei Darussalam,BRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,2.60610557
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,0.3
Brunei Darussalam,BRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,35.96921573
Brunei Darussalam,BRN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,69.28925184
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2003,354045.0
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,2003,1.876583918
Brunei Darussalam,BRN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,3.711419618
Brunei Darussalam,BRN,Military expenditure (current USD),MS.MIL.XPND.CD,2003,243373245.0
Brunei Darussalam,BRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,534.1412354
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2003,6557397070.0
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.903955477
Bulgaria,BGR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,9.09562775
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,7.19987392
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.348641696
Bulgaria,BGR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,44.59693949
Bulgaria,BGR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,34.41694588
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2003,7775327.0
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,2003,-0.792113638
Bulgaria,BGR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.691201472
Bulgaria,BGR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,569054077.5
Bulgaria,BGR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,195.7436981
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2003,21144957990.0
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,5.237154253
